what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1348735524048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348735531108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348735599653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348735604416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348735605507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348735617278
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1348735617304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348735621478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348735621968
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1348735626501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348735661066
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1348735667678
